iteration,mean_reward
0,-6.633676300578036
1,-5.208989361702128
2,-2.7615235042735047
3,-1.6276313725490203
4,0.41772676579925605
5,3.2137240356083074
6,4.050673239436619
7,5.100510344827586
8,6.002059550561796
9,7.297542510121457
10,8.108678571428571
11,9.08984732142857
12,10.252856427378964
13,9.367159999999998
14,9.445790275761974
15,10.302258915834521
16,11.29484249628529
17,10.654358108108108
18,11.522404895104893
19,11.718524832214761
20,11.751306149732619
21,11.900979253112032
22,11.929545516304346
23,12.241969736842105
24,12.38445193591455
25,11.857250332889478
26,11.152232462173313
27,11.703622950819671
28,11.494876190476191
29,13.172147097625329
30,12.264317639257293
31,12.89318092105263
32,12.605134130146082
33,11.709425630810092
34,11.841360845839016
35,12.351891472868214
36,12.295168044077133
37,13.022942877291957
38,12.364610881542701
39,13.697187760778858
40,12.927943055555554
41,12.691944289693591
42,13.224697010869566
43,13.835190947666195
44,13.544519690576653
45,13.307058984910833
46,13.081676183844008
47,13.52182697547684
48,13.459488811188809
49,14.144688346883468
50,13.233989331436698
51,12.947015883977897
52,13.57385621387283
53,13.912582748948108
54,13.256283527696793
55,13.689382311977717
56,14.035034507042253
57,13.731768606224625
58,13.536436562073668
59,14.411641456582634
60,14.516963662790696
61,14.440864506627394
62,14.926574127906974
63,13.441237517831668
64,12.923014925373131
65,13.728567927170866
66,14.819195714285712
67,13.81606008583691
68,14.507018978102188
69,13.996461594202897
70,13.451019345238095
71,14.491376497005987
72,14.857559297218152
73,13.290108606557379
74,14.258699280575538
75,14.630313444108758
76,14.048411111111111
77,14.42815855457227
78,14.473674369747899
79,14.133338801711837
80,14.324216428571427
81,14.586617524339358
82,13.54874287856072
83,13.891895774647887
84,13.371618876080689
85,14.491568473609128
86,14.811569069069067
87,14.731236377025034
88,15.242300150829557
89,14.577148255813952
90,14.981706146926536
91,14.959468888888889
92,14.355365693430654
93,14.778881818181816
94,14.076087313432835
95,14.065210487444608
96,14.181398148148146
97,14.622136094674554
98,14.963612081513826
99,14.887758249641317
100,14.63682159264931
101,14.870776967930029
102,14.238114520958083
103,15.063498556998555
104,14.751457415565346
105,14.35050754147813
106,14.959006033182504
107,14.745499223602483
108,14.658332083958019
109,14.258545319465082
110,15.164654255319148
111,14.731045238095236
112,15.475239028213165
113,15.15270256024096
114,14.415211213517662
115,15.413376854599404
116,15.04023274596182
117,15.300064102564102
118,14.995169910179639
119,14.606431314623336
120,14.911111196319018
121,14.481948529411765
122,14.226293904208998
123,15.266691791044774
124,14.95517587209302
125,14.672104489164086
126,15.12556641221374
127,15.35317407407407
128,15.272849761526228
129,15.543994720965308
130,15.313383381924197
131,14.763982116244408
132,14.027071212121209
133,14.494269399707173
134,15.571319196428568
135,15.5869265625
136,15.845050834597874
137,15.034787461773698
138,14.591350619195044
139,15.59848191823899
140,16.017349693251532
141,15.21108474576271
142,15.798533950617282
143,15.83383411214953
144,15.618043062200956
145,15.848523162939292
146,15.490470957613816
147,15.90298829953198
148,14.955087301587302
149,15.92159758064516
150,15.47642926045016
151,16.073583975346683
152,16.324418897637795
153,15.126563579277864
154,15.00810095389507
155,16.06205846153846
156,14.634377503852079
157,15.049925686591274
158,15.697520376175548
159,15.636854460093895
160,15.929015248796148
161,15.314043644716689
162,15.210940514469453
163,15.091166926677065
164,16.12528525121556
165,16.338156589147285
166,16.07345475113122
167,16.59610862619808
168,15.582645357686452
169,16.142848926380363
170,15.82593820224719
171,15.75818429237947
172,15.873461656441718
173,16.314885208012324
174,15.374996855345909
175,16.003075199999998
176,15.550517692307688
177,15.96294642857143
178,16.423228499156828
179,15.615197619047617
180,15.732989130434781
181,15.980985736925513
182,17.042114754098357
183,16.512521669341893
184,16.129716555183943
185,16.896618288590602
186,16.130040453074432
187,17.03906603773585
188,16.723451666666666
189,16.377323802163833
190,16.54283577235772
191,17.089559113300492
192,16.17161019490255
193,16.797404874213836
194,15.5102311827957
195,17.353486153846152
196,16.37365959119497
197,16.88051357827476
198,16.276386185243325
199,16.21672678018576
